Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"MALONEY, Carolyn Bosher","['a Representative from New York; born in Greensboro, Guilford County, \r', 'N.C., February 19, 1946; B.A., Greensboro College, Greensboro, N.C., 1968; \r', 'community affairs coordinator, New York, N.Y., board of education welfare \r', 'education program, 1972-1975; staff, New York, N.Y., board of education center \r', 'for career and occupational education, 1975-1976; staff, New York state \r', 'assembly committee on housing, 1977; senior program analyst, New York state \r', 'assembly committee on cities, 1977-1979; executive director, advisory council, \r', 'office of the New York state senate minority leader, 1979-1982; director of \r', 'special projects, office of the New York state senate minority leader, \r', '1980-1982; member of the New York, N.Y., city council, 1982-1992; elected as a \r', 'Democrat to the One Hundred Third and to the twelve succeeding Congresses \r', '(January 3, 1993-present); chair, Joint Economic Committee (One Hundred \r', 'Eleventh Congress).\r']",M000087,1,0,0,0,0,0,0,0,0,0
"MANZULLO, Donald A.","['a Representative from Illinois; born in Rockford, Winnebago County, \r', 'Ill., March 24, 1944; graduated from Auburn High School, Rockford, Ill., 1962; \r', 'B.A., American University, Washington, D.C., 1967; J.D., Marquette University \r', 'School of Law, Milwaukee, Wis., 1970; lawyer, private practice; unsuccessful \r', 'candidate for nomination to the One Hundred Second Congress in 1990; member, \r', 'Republican National Committee; elected as a Republican to the One Hundred Third \r', 'and to the nine succeeding Congresses (January 3, 1993-January 3, 2013); chair, \r', 'Committee on Small Business (One Hundred Seventh through One Hundred Ninth \r', 'Congresses); unsuccessful candidate for nomination to the One Hundred \r', 'Thirteenth Congress in 2012. \r']",M001138,1,0,1,0,0,0,0,0,0,0
"MARCHANT, Kenny","['a Representative from Texas; born in Bonham, Fannin County, Tex., \r', 'February 23, 1951; B.A., South Nazarene University, Bethany, Okla., 1974; \r', 'attended Nazarene Theological Seminary, Kansas City, Mo., 1975-1976; real \r', 'estate developer; member of the Carrollton, Tex., city council, 1980-1984; \r', 'mayor of Carrollton, Tex., 1984-1987; member of the Texas state house of \r', 'representatives, 1987-2004; elected as a Republican to the One Hundred Ninth \r', 'and to the six succeeding Congresses (January 3, 2005-present).\r']",M001158,1,0,0,0,0,0,0,0,0,0
"MARKEY, Betsy","['a Representative from Colorado; born in Cresskill, Bergen County, N. \r', 'J.; April 27, 1956; B. S., University of Florida, Gainesville, Fla., 1978; M. \r', 'P. A., American University, Washington, D. C., 1983; business owner; \r', 'legislative aide; aide to United States Senator Ken Salazar, 2005-2007; elected \r', 'as a Democrat to the One Hundred Eleventh Congress (January 3, 2009-January 3, \r', '2011); unsuccessful candidate for reelection to the One Hundred Twelfth \r', 'Congress in 2010.\r']",M001172,0,0,0,0,0,0,0,0,0,0
"MARKEY, Edward John","['a Senator and a Representative from Massachusetts; born in Malden, \r', 'Middlesex County, Mass., July 11, 1946; attended Immaculate Conception Grammar \r', 'School, Malden, Mass.; graduated from Malden Catholic High School, Malden, \r', 'Mass., 1964; B.A., Boston College, Chestnut Hill, Mass., 1968; J.D., Boston \r', 'College Law School, Chestnut Hill, Mass., 1972; lawyer, private practice; \r', 'United States Army Reserve, 1968-1973; member of the Massachusetts state house \r', 'of representatives, 1973-1976; elected as a Democrat to the Ninety-fourth \r', 'Congress, by special election to fill the vacancy caused by the death of United \r', 'States Representative Torbert H. Macdonald; reelected to the nineteen \r', 'succeeding Congresses, and served from November 2, 1976, to July 15, 2013, when \r', 'he resigned to become a U.S. senator; elected as a Democrat to the U.S. Senate \r', 'in a special election on June 25, 2013, to fill the vacancy caused by the \r', 'resignation of John F. Kerry, a seat subsequently held by appointed senator \r', 'William Cowan, and took the oath of office on July 16, 2013; reelected in 2014 \r', 'for the term ending January 3, 2021.\r']",M000133,1,0,1,0,0,0,0,0,0,0
"MARSHALL, Jim","['a Representative from Georgia; born in Ithaca, Tompkins County, \r', 'N.Y., on March 31, 1948; graduated from McGill Institute, Mobile, Ala., 1966; \r', 'A.B., Princeton University, Princeton, N.J., 1972; J.D., Boston University, \r', 'Boston, Mass., 1977; United States Army, 1968-1970; lawyer, private practice; \r', 'faculty, Mercer University, Macon, Ga.; mayor of Macon, Ga., 1995-1999; elected \r', 'as a Democrat to the One Hundred Eighth and to the three succeeding Congresses \r', '(January 3, 2003-January 3, 2011); unsuccessful candidate for reelection to the \r', 'One Hundred Twelfth Congress in 2010.\r']",M001146,1,0,1,0,0,0,0,0,0,0
"MASSA, Eric J.J.","['a Representative from New York; born in Charleston, Charleston \r', 'County, S.C., September 16, 1959; B.S., United States Naval Academy, Annapolis, \r', 'Md., 1981; United States Navy, 1981-2001; businessman; engineer; staff, United \r', 'States House of Representatives Armed Services Committee; unsuccessful \r', 'candidate for United States House of Representatives in 2006; elected as a \r', 'Democrat to the One Hundred Eleventh Congress until his resignation on March 8, \r', '2010 (January 3, 2009-March 8, 2010). \r']",M001173,0,1,0,0,0,0,0,0,0,0
"MATHESON, James David (Jim)","['a Representative from Utah; born in Salt Lake City, Salt Lake \r', 'County, Utah, March 21, 1960; A.B., Harvard University, Cambridge, Mass., 1982; \r', 'M.B.A., University of California, Los Angeles, Calif., 1987; business \r', 'consultant; business owner; elected as a Democrat to the One Hundred Seventh \r', 'and to the six succeeding Congresses (January 3, 2001-January 3, 2015); was not \r', 'a candidate for reelection to the One Hundred Fourteenth Congress in 2014. \r']",M001142,1,0,0,0,1,0,0,0,0,0
"MATSUI, Doris","[' (wife of Robert Matsui), \r', 'a Representative from California; born in Poston, La Paz County, \r', 'Arizona, September 25, 1944; B.A., University of California, Berkeley, Calif., \r', '1966; staff, transition team for President-elect William J. Clinton, 1992-1993; \r', 'deputy assistant, Office of the Public Liaison, President William J. Clinton \r', 'administration, 1993-1998; professional advocate; elected as a Democrat to the \r', 'One Hundred Ninth Congress, by special election, to fill the vacancy caused by \r', 'the death of her husband, United States Representative Robert Matsui, and \r', 'reelected to the six succeeding Congresses (March 8, 2005-present). \r']",M001163,1,0,0,0,0,0,0,0,0,0
"McCARTHY, Carolyn","['a Representative from New York; born Carolyn Cook in Brooklyn, Kings \r', 'County, N.Y., January 5, 1944; graduated from Mineola High School, Garden City \r', 'Park, N.Y., 1962; graduated from Glen Cove Nursing School, Glen Cove, N.Y., \r', '1964; licensed practical nurse in ICU section, Glen Cove Hospital, Glen Cove, \r', 'N.Y.; elected as a Democrat to the One Hundred Fifth and to the eight \r', 'succeeding Congresses (January 3, 1997-January 3, 2015), was not a candidate \r', 'for reelection to the One Hundred Fourteenth Congress in 2014.\r']",M000309,0,0,0,0,0,0,0,0,0,0
"MCCARTHY, Kevin","['a Representative from California; born in Bakersfield, Kern County, \r', 'Calif., January 26, 1965; attended Bakersfield College, Bakersfield. Calif., \r', '1984-1985; B.S., California State University, Bakersfield, Calif., 1989; \r', 'M.B.A., California State University, Bakersfield, Calif., 1994; staff, United \r', 'States Representative William Thomas of California, 1987-2002; member of the \r', 'California state assembly, 2002-2007, minority leader, 2004-2006; elected as a \r', 'Republican to the One Hundred Tenth and to the five succeeding Congresses \r', '(January 3, 2007-present); majority whip (One Hundred Twelfth and One Hundred \r', 'Thirteenth Congresses); majority leader (One Hundred Thirteenth through One \r', 'Hundred Fifteenth Congresses).\r']",M001165,1,1,0,0,1,0,0,0,0,0
"McCAUL, Michael T.","['a Representative from Texas; born in Dallas, Dallas County, Tex., \r', 'January 14, 1962; B.S., Trinity University, San Antonio, Tex., 1984; J.D., St. \r', 'Mary&#x2019;s University, San Antonio, Tex., 1987; lawyer, private practice; \r', 'deputy attorney general, office of the Texas state attorney general; elected as \r', 'a Republican to the One Hundred Ninth and to the six succeeding Congresses \r', '(January 3, 2005-present); chair, Committee on Homeland Security (One Hundred \r', 'Thirteenth through One Hundred Fifteenth Congresses). \r']",M001157,0,1,1,0,0,0,0,0,0,0
"McCLINTOCK, Tom","['a Representative from California; born in Bronxville, Westchester \r', 'County, N.Y., July 10, 1956; B.A., University of California, Los Angeles, \r', 'Calif., 1988; journalist; public policy analyst; member of the California state \r', 'assembly, 1982-1992, 1996-2000; member of the California state senate, \r', '2000-2008; unsuccessful candidate for election to the One Hundred Third \r', 'Congress in 1992; unsuccessful candidate for election for Governor of \r', 'California in 2003; elected as a Republican to the One Hundred Eleventh and to \r', 'the four succeeding Congresses (January 3, 2009-present).\r']",M001177,1,0,0,0,0,0,0,0,0,0
"McCOLLUM, Betty","[' a Representative from Minnesota; born in Minneapolis, Hennepin \r', 'County, Minn., July 12, 1954; graduated from South St. Paul High School, St. \r', 'Paul, Minn., 1972; graduated from University of St. Catherine, St. Paul, Minn.; \r', 'member of the Minnesota state house of representatives, 1992-2001; elected as a \r', 'Democrat to the One Hundred Seventh and to the eight succeeding Congresses \r', '(January 3, 2001-present).\r']",M001143,0,0,0,0,0,0,0,0,0,0
"McCOTTER, Thaddeus George","['a Representative from Michigan; born in Livonia, Wayne County, \r', 'Mich., on August 22, 1965; graduated from Detroit Central Catholic High School, \r', 'Redford, Mich., 1983; B.A., University of Detroit, Detroit, Mich., 1987; J.D., \r', 'University of Detroit, Detroit, Mich., 1990; lawyer, private practice; member \r', 'of the Wayne County, Mich., commission, 1992-1998; member of the Michigan state \r', 'senate, 1998-2002; elected as a Republican to the One Hundred Eighth and to the \r', 'four succeeding Congresses until his resignation on July 6, 2012 (January 3, \r', '2003-July 6, 2012); was not a candidate for reelection to the One Hundred \r', 'Thirteenth Congress in 2012.\r']",M001147,1,0,1,0,0,0,0,0,0,0
"McDERMOTT, James A.","['a Representative from Washington; born in Chicago, Cook County, Ill., December 28, 1936; B.S., Wheaton College, Wheaton, Ill., 1958; M.D., University of Illinois, Chicago, Ill., 1963; residence in adult psychiatry, University of Illinois hospitals, 1964-1966; residency in child psychiatry, University of Washington hospitals, Seattle, Wash., 1966-1968; United States Navy Medical Corps, 1968-1970; psychiatrist; faculty member, University of Washington, Seattle, Wash., 1970-1983; member of the Washington state house of representatives, 1971-1972; unsuccessful candidate for nomination as Governor of Washington in 1972; member of the Washington state senate, 1975-1987; unsuccessful candidate for election as governor of Washington in 1980; unsuccessful candidate for nomination as Governor of Washington in 1984; medical officer, United States Foreign Service, 1987-1988; elected as a Democrat to the One Hundred First and to the thirteen succeeding Congresses (January 3, 1989-January 3, 2017); chair, Committee on Standards of Official Conduct (One Hundred Third Congress); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016.  \r']",M000404,0,1,0,0,0,0,0,0,1,0
"McGOVERN, James P.","['a Representative from Massachusetts; born in Worcester, Worcester \r', 'County, Mass., November 20, 1959; graduated from Worcester Academy, Worcester, \r', 'Mass.; B.A., American University, Washington, D.C., 1981; M.P.A., American \r', 'University, Washington, D.C., 1984; presidential campaign staff, United States \r', 'Senator George McGovern of South Dakota, 1984; staff, United States \r', 'Representative Joseph Moakley of Massachusetts, 1982-1996; elected as a \r', 'Democrat to the One Hundred Fifth and to the ten succeeding Congresses (January \r', '3, 1997-present).\r']",M000312,1,0,0,0,0,0,0,0,0,0
"McHENRY, Patrick T.","['a Representative from North Carolina; born in Charlotte, Mecklenburg \r', 'County, N.C., October 22, 1975; graduated Ashbrook High School, Gastonia, N.C., \r', '1994; attended North Carolina State University, Raleigh, N.C.; B.A., Belmont \r', 'Abbey College, Belmont, N.C., 1999; realtor; appointed special assistant to the \r', 'United States Secretary of Labor by President George W. Bush in 2001; member of \r', 'the North Carolina state house of representatives, 2002-2004; elected as a \r', 'Republican to the One Hundred Ninth and to the six succeeding Congresses \r', '(January 3, 2005-present).\r']",M001156,1,0,0,0,0,0,0,0,0,0
"McHUGH, John Michael","['a Representative from New York; born in Watertown, Jefferson County, \r', 'N.Y., September 29, 1948; graduated from Watertown High School, Watertown, \r', 'N.Y., 1966; B.A., Utica College of Syracuse University, Utica, N.Y., 1970; \r', 'M.P.A., Nelson A. Rockefeller Graduate School of Public Affairs, New York State \r', 'University, New York, N.Y., 1977; assistant to the city manager of Watertown, \r', 'N.Y., 1971-1976; chief of research and liaison with local governments for New \r', 'York state Senator H. Douglas Barclay, 1976-1985; member of the New York state \r', 'senate, 1985-1993; elected as a Republican to the One Hundred Third and to the \r', 'eight succeeding Congresses (January 3, 1993-September 21, 2009); Secretary of \r', 'the Army, 2009-2015. \r']",M000472,1,0,0,0,0,0,0,0,0,0
"McINTYRE, Mike","['a Representative from North Carolina; born in Lumberton, Robeson \r', 'County, N.C., August 6, 1956; graduated from Lumberton High School, Lumberton, \r', 'N.C., 1974; B.A., University of North Carolina, Chapel Hill, N.C., 1978; J.D., \r', 'University of North Carolina, Chapel Hill, N.C., 1981; lawyer, private \r', 'practice; delegate to the Democratic National Convention, 1980; North Carolina \r', 'commission on children and youth, 1987-1989; North Carolina commission on the \r', 'family, 1989-1991; elected as a Democrat to the One Hundred Fifth and to the \r', 'eight succeeding Congresses (January 3, 1997-January 3, 2015); was not a \r', 'candidate for renomination to the One Hundred Fourteenth Congress in 2014. \r']",M000485,1,0,1,0,0,0,0,0,0,0
"McKEON, Howard P. (Buck)","['a Representative from California; born in Los Angeles, Los Angeles \r', 'County, Calif., September 9, 1938; graduated from Verdugo Hills High School, \r', 'Tujunga, Calif.; B.S., Brigham Young University, Provo, Utah, 1985; business \r', 'owner; chairman and trustee, William S. Hart School District, Santa Clarita \r', 'Valley, Calif., 1979-1987; bank executive; mayor and council member of Santa \r', 'Clarita Valley, Calif., 1987-1992; member of the California Republican Central \r', 'Committee, 1988-1992; elected as a Republican to the One Hundred Third and to \r', 'the ten succeeding Congresses (January 3, 1993-January 3, 2015); was not a \r', 'candidate for reelection to the One Hundred Fourteenth Congress in 2014; chair, \r', 'Committee on Education and the Workforce (One Hundred Ninth Congress); chair, \r', 'Committee on Armed Services (One Hundred Twelfth and One Hundred Thirteenth \r', 'Congresses).\r']",M000508,0,1,0,0,0,0,0,0,0,0
"McMAHON, Michael E.","['a Representative from New York; born in Staten Island, Richmond \r', 'County, N.Y., September 12, 1957; graduated from Monsignor Farrell High School, \r', 'Staten Island, N.Y.; B.A., New York University, New York, N.Y., 1980; A.A. \r', 'Heidelberg U., Heidelberg, Germany, 1983; J.D. New York University Law School, \r', 'New York, N.Y., 1985; lawyer, private practice; member, New York city council, \r', '2002-2008; elected as a Democrat to the One Hundred Eleventh Congress (January \r', '3, 2009-January 3, 2011); unsuccessful candidate for reelection to the One \r', 'Hundred Twelfth Congress in 2010; Staten Island, Richmond County, N.Y. district \r', 'attorney, 2015-present.\r']",M001174,1,0,1,0,0,0,0,0,0,0
"McMORRIS RODGERS, Cathy","['a Representative from Washington; born in Salem, Marion County, \r', 'Oreg., May 22, 1969; graduated from Kettle Falls High School, Kettle Falls, \r', 'Wash., 1986; B.A., Pensacola Christian College, Pensacola, Fla., 1990; M.B.A., \r', 'University of Washington, Seattle, Wash., 2002; family orchard business; member \r', 'of the Washington state house of representatives, 1994-2004, minority leader, \r', '2002-2003; elected as a Republican to the One Hundred Ninth and to the six \r', 'succeeding Congresses (January 3, 2005-present); chair, House Republican \r', 'Conference (One Hundred Thirteenth through One Hundred Fifteenth \r', 'Congresses).\r']",M001159,1,0,0,0,1,0,0,0,0,0
"McNERNEY, Jerry","['a Representative from California; born in Albuquerque, Bernalillo \r', 'County, N.Mex., June 18, 1951; attended the United States Military Academy, \r', 'West Point, N.Y., 1969-1971; B.S., University of New Mexico, Albuquerque, \r', 'N.Mex., 1973; M.S., University of New Mexico, Albuquerque, N.Mex., 1975; Ph.D., \r', 'University of New Mexico, Albuquerque, N.Mex., 1981; engineer; business owner; \r', 'unsuccessful candidate for election to the One Hundred Ninth Congress in 2004; \r', 'elected as a Democrat to the One Hundred Tenth and to the five succeeding \r', 'Congresses (January 3, 2007-present).\r']",M001166,0,1,0,1,0,0,1,0,0,0
"MEEK, Kendrick B.","[' (son of Carrie Meek), \r', 'a Representative from Florida; born in Miami, Dade County, Fla., \r', 'September 6, 1966; B.S., Florida A&amp;M University, Tallahassee, Fla., 1989; \r', 'member of the Florida state house of representatives, 1994-1998; member of the \r', 'Florida state senate, 1998-2002; elected as a Democrat to the One Hundred \r', 'Eighth Congress and to the three succeeding Congresses (January 3, 2003-January \r', '3, 2011); not a candidate for reelection to the One Hundred Twelfth Congress, \r', 'but was an unsuccessful candidate for the United States Senate in \r', '2010.\r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>&#148;Kendrick B. Meek&#148; in \r', '<i>Black Americans in Congress, 1870-2007</i>. Prepared under the \r', 'direction of the Committee on House Administration by the Office of History \r', '&amp; Preservation, U. S. House of Representatives. Washington: Government \r', 'Printing Office, 2008.\r']",M001148,0,1,0,0,0,0,0,0,0,0
"MEEKS, Gregory W.","[' a Representative from New York; born in East Harlem, New York \r', 'County, N.Y., September 25, 1953; graduated from Julia Richman High School, New \r', 'York, N.Y., 1971; B.A., Adelphi University, Garden City, N.Y., 1975; J.D., \r', 'Howard University, Washington, D.C., 1978; lawyer; Queens County, N.Y. \r', 'assistant district attorney, 1978-1983; assistant special narcotics prosecutor, \r', 'New York, N.Y.; deputy counsel, New York state investigation commission, \r', '1984-1985; supervising judge, New York state workers compensation board, \r', '1985-1992; member of the New York state assembly, 1992-1998; elected as a \r', 'Democrat to the One Hundred Fifth Congress, by special election, to fill the \r', 'vacancy caused by the resignation of United States Representative Floyd H. \r', 'Flake, and to the ten succeeding Congresses (February 3, \r', '1998-present).\r']",M001137,1,0,1,0,0,0,0,0,0,0
"MELANCON, Charles J.","[' a Representative from Louisiana; born in Napoleonville, Assumption \r', 'Parish, La., October 3, 1947; B.S., University of Southwestern Louisiana, \r', 'Lafayette, La., 1971; businessman; chairman, Louisiana State University \r', 'Agricultural Development Council; member, Louisiana state house of \r', 'representatives, 1987-1993; elected as a Democrat to the One Hundred Ninth and \r', 'to the two succeeding Congresses (January 3, 2005-January 3, 2011); not a \r', 'candidate for reelection, but was an unsuccessful candidate to the United \r', 'States Senate in 2010.\r']",M001161,0,1,0,0,0,0,0,0,0,0
"MICA, John L.","[' (brother of Daniel Andrew Mica), \r', 'a Representative from Florida; born in Binghamton, Broome County, \r', 'N.Y., January 27, 1943; graduated from Miami-Edison High School, Miami, Fla.; \r', 'A.A., Miami-Dade Community College, Miami, Fla., 1965; B.A., University of \r', 'Florida, Gainesville, Fla., 1967; businessman; member of the Florida state \r', 'house of representatives, 1977-1981; staff, United States Senator Paula F. \r', 'Hawkins of Florida, 1981-1985; elected as a Republican to the One Hundred Third \r', 'and to the eleven succeeding Congresses (January 3, 1993-January 3, 2017); \r', 'chair, Committee on Transportation and Infrastructure (One Hundred Twelfth \r', 'Congress); unsuccessful candidate for reelection to the One Hundred Fifteenth \r', 'Congress in 2016. \r']",M000689,1,0,0,0,0,0,0,0,0,0
"MICHAUD, Michael H.","['a Representative from Maine; born in Millinocket, Penobscot County, \r', 'Maine, January 18, 1955; graduated from Schenck High School, East Millinocket, \r', 'Maine, 1973; mill worker; member of the Maine state house of representatives, \r', '1980-1994; member of the Maine state senate, 1994-2002, president, 2001, \r', 'president pro tempore, 2002; elected as a Democrat to the One Hundred Eighth \r', 'and to the five succeeding Congresses (January 3, 2003-January 3, 2015); was \r', 'not a candidate for renomination to the One Hundred Fourteenth Congress in \r', '2014, but was an unsuccessful candidate for Governor of Maine.\r']",M001149,0,0,0,0,0,0,0,0,0,0
"MILLER, Brad","['a Representative from North Carolina; born in Fayetteville, N.C., on \r', 'May 19, 1953; B.A., University of North Carolina, Chapel Hill, N.C., 1975; \r', 'M.S., London School of Economics, London, England, 1978; J.D., Columbia \r', 'University, New York, N.Y., 1979; lawyer, private practice; member of the North \r', 'Carolina state house of representatives, 1992-1994; member of the North \r', 'Carolina state senate, 1996-2002; elected as a Democrat to the One Hundred \r', 'Eighth Congress and to the four succeeding Congresses (January 3, 2003-January \r', '3, 2013); was not a candidate for reelection to the One Hundred Thirteenth \r', 'Congress in 2012. \r']",M001154,1,0,1,0,0,0,1,0,0,0
"MILLER, Candice S.","['a Representative from Michigan; born in Detroit, Wayne County, \r', 'Mich., May 7, 1954; graduated from Lakeshore High School, St. Clair Shores, \r', 'Mich.; attended Macomb County Community College, Warren, Mich.; attended \r', 'Northwood Institute; trustee, Harrison Township Board, Harrison Township, \r', 'Mich., 1979-1980; Harrison Township, Mich., supervisor, 1980-1992; Macomb \r', 'County, Mich., treasurer, 1992-1994; Michigan secretary of state, 1994-2002; \r', 'elected as a Republican to the One Hundred Eighth and to the six succeeding \r', 'Congresses until her resignation on December 31, 2016 (January 3, 2003-December \r', '31, 2016); was not a candidate for reelection to the One Hundred Fifteenth \r', 'Congress in 2016; chair, Committee on House Administration (One Hundred \r', 'Thirteenth and One Hundred Fourteenth Congresses); Macomb County, Mich., public \r', 'works commissioner, 2017-present.\r']",M001150,0,0,0,0,0,0,0,0,0,0
"MILLER, Gary G.","['a Representative from California; born in Huntsville, Madison \r', 'County, Ark., October 16, 1948; attended California High School, Whittier, \r', 'Calif.; attended Lowell High School, La Habra, Calif.; attended Mount San \r', 'Antonio College, Walnut, Calif.; United States Army, 1967; business owner; \r', 'member of the Diamond Bar, Calif., municipal advisory council, 1988; member of \r', 'the Diamond Bar, Calif., city council, 1989; Mayor of Diamond Bar, Calif., \r', '1992; member of the California state assembly, 1995-1999; elected as a \r', 'Republican to the One Hundred Sixth and to the seven succeeding Congresses \r', '(January 3, 1999-January 3, 2015); was not a candidate for reelection to the \r', 'One Hundred Fourteenth Congress in 2014.\r']",M001139,0,0,0,0,0,0,0,0,0,0
"MILLER, George","['a Representative from California; born in Richmond, Contra Costa \r', 'County, Calif., May 17, 1945; A.A., Diablo Valley College, Pleasant Hill, \r', 'Calif., 1965; A.B., San Francisco State University, San Francisco, Calif., \r', '1968; J.D., University of California Law School, Davis, Calif., 1972; lawyer, \r', 'private practice; staff, California state senate majority leader, 1969-1974; \r', 'elected as a Democrat to the Ninety-fourth and to the nineteen succeeding \r', 'Congresses (January 3, 1975-January 3, 2015); was not a candidate for \r', 'reelection to the One Hundred Fourteenth Congress in 2014; chair, Select \r', 'Committee on Children, Youth, and Families (Ninety-eighth through One Hundred \r', 'First Congresses); chair, Committee on Natural Resources (One Hundred Second \r', 'and One Hundred Third Congresses); chair, Committee on Education and Labor (One \r', 'Hundred Tenth and One Hundred Eleventh Congresses).\r']",M000725,1,0,1,0,0,0,0,0,0,0
"MILLER, Jefferson B. (Jeff)","['a Representative from Florida; born in Pinellas County, Fla., June \r', '27, 1959; B.A., University of Florida, Gainesville, Fla., 1984; real estate \r', 'broker; sheriff&#146;s deputy, Gilchrist County, Fla.; member of the Florida state \r', 'house of representatives, 1998-2001; elected as a Republican to the One Hundred \r', 'Seventh Congress, by special election, to fill the vacancy caused by the \r', 'resignation of United States Representative Joseph Scarborough and reelected to \r', 'the seven succeeding Congresses (October 16, 2001-January 3, 2017); chair, \r', 'Committee on Veterans&#146; Affairs (One Hundred Twelfth through One Hundred \r', 'Fourteenth Congresses); was not a candidate for reelection to the One Hundred \r', 'Fifteenth Congress in 2016. \r']",M001144,1,0,0,0,0,0,0,0,0,0
"MINNICK, Walt","['a Representative from Idaho; born in Walla Walla, Walla Walla \r', 'County, Wash., September 20, 1942; B.A., Whitman College, Walla Walla, Wash., \r', '1964; M.B.A., Harvard University, Cambridge, Mass., 1966; J.D., Harvard \r', 'University, Cambridge, Mass., 1969; United States Army, 1970-1972; lawyer, \r', 'private practice; businessman; staff, President Richard M. Nixon; unsuccessful \r', 'candidate for the United States Senate in 1996; elected as a Democrat to the \r', 'One Hundred Eleventh Congress (January 3, 2009-January 3, 2011); unsuccessful \r', 'candidate for reelection to the One Hundred Twelfth Congress in 2010. \r']",M001175,1,0,1,0,1,0,0,0,0,0
"MITCHELL, Harry E.","['a Representative from Arizona; born in Phoenix, Maricopa County, \r', 'Ariz., July 18, 1940; graduated from Tempe High School, Tempe, Ariz., 1958; \r', 'B.A., Arizona State University, Tempe, Ariz., 1962; M.P.A., Arizona State \r', 'University, Tempe, Ariz., 1980; teacher; professor; Tempe city council, \r', '1970-1978; mayor of Tempe, 1978-1994; member of the Arizona senate, 1999-2006; \r', 'Arizona Democratic Party chairman, 2006-2006; elected as a Democrat to the One \r', 'Hundred Tenth Congress and to the succeeeding Congress (January 3, 2007-January \r', '3, 2011); unsuccessful candidate for reelection to the One Hundred Twelfth \r', 'Congress in 2010.\r']",M001167,1,0,0,0,0,0,0,0,0,0
"MOLLOHAN, Alan Bowlby","[' (son of Robert H. Mollohan), \r', 'a Representative from West Virginia; born in Fairmont, Marion \r', 'County, W.Va., May 14, 1943; graduated from Greenbrier Military School, \r', 'Lewisburg, W.Va., 1962; A.B., College of William and Mary, Williamsburg, Va., \r', '1966; LL.D., West Virginia University, Morgantown, W.Va., 1970; lawyer, private \r', 'practice; United States Army Reserves, 1970-1983; delegate, Democratic National \r', 'Convention, 1968, 1972, and 1976; elected as a Democrat to the Ninety-eighth \r', 'and to the thirteen succeeding Congresses (January 3, 1983-January 3, 2011); \r', 'unsuccessful candidate for nomination for One Hundred Twelfth Congress in 2010. \r']",M000844,1,0,0,0,0,0,0,0,0,0
"MOORE, Dennis","['a Representative from Kansas; born in Anthony, Harper County, Kans., \r', 'November 8, 1945; attended Wichita Southeast High School, Wichita, Kans.; B.A., \r', 'University of Kansas, Lawrence, Kans., 1967; J.D., Washburn University School \r', 'of Law, Topeka, Kans., 1970; United States Army, 1970; United States Army \r', 'Reserve, 1970-1973; lawyer, private practice; Kansas state assistant attorney \r', 'general, 1971-1973; district attorney, Johnson County, Kans., 1977-1989; board \r', 'of trustees, Johnson County, Kans., Community College, 1993-1999; elected as a \r', 'Democrat to the One Hundred Sixth and to the five succeeding Congresses \r', '(January 3, 1999-January 3, 2011); was not a candidate for reelection to the \r', 'One Hundred Twelfth Congress in 2010.\r']",M001140,1,0,1,0,0,0,0,0,0,0
"MOORE, Gwendolynne S. (Gwen)","['a Representative from Wisconsin; born in Racine, Racine County, \r', 'Wis., April 18, 1951; graduated from Northern Division High School, Milwaukee, \r', 'Wis., 1969; B.A., Marquette University, Milwaukee, Wis., 1978; housing officer, \r', 'Wisconsin housing and development authority; member of the Wisconsin state \r', 'assembly, 1989-1992; member of the Wisconsin state senate, 1993-2004, president \r', 'pro tempore, 1997-1998; elected as a Democrat to the One Hundred Ninth and to \r', 'the six succeeding Congresses (January 3, 2005-present).\r']",M001160,1,0,0,0,0,0,0,0,0,0
"MORAN, James P.","['a Representative from Virginia; born in Buffalo, Erie County, N.Y., \r', 'May 16, 1945; B.A., College of the Holy Cross, Worcester, Mass., 1967; attended \r', 'the Bernard Baruch School of Finance, City University of New York, New York, \r', 'N.Y., 1967-1968; M.P.A., University of Pittsburgh, Pittsburgh, Pa., 1970; \r', 'attended the University of Southern California, Los Angeles, Calif., 1978; \r', 'investment banker; comptroller and budget analyst, United States Department of \r', 'Health, Education, and Welfare, 1968-1974; policy specialist, Congressional \r', 'Research Service, Library of Congress, 1974-1976; staff, United States Senate \r', 'Committee on Appropriations, 1976-1979; member of the Alexandria, Va., city \r', 'council, 1979-1982; vice mayor of Alexandria, Va., 1982-1984; mayor of \r', 'Alexandria, Va., 1985-1990; elected as a Democrat to the One Hundred Second and \r', 'to the eleven succeeding Congresses (January 3, 1991-January 3, 2015); was not \r', 'a candidate for reelection to the One Hundred Fourteenth Congress in \r', '2014.\r']",M000933,1,0,0,0,0,0,0,0,0,0
